Order ID,Order Date,Ship Date,Customer Name,Segment,Region,State,City,Category,Sub-Category,Product,Quantity,Discount,Sales,Profit
ORD-00932,2025-03-18,2025-03-21,Customer 002,Corporate,South,Virginia,Richmond,Office Supplies,Binders,Pen Set,8,0.05,426.73,59.29
ORD-00933,2025-09-30,2025-10-02,Customer 077,Corporate,East,Ohio,Columbus,Technology,Phones,Printer,9,0.1,5560.7,488.64
ORD-00934,2023-06-23,2023-06-25,Customer 242,Consumer,West,Colorado,Denver,Technology,Phones,Monitor,8,0.15,927.18,13.13
ORD-00935,2025-01-16,2025-01-19,Customer 032,Home Office,West,Washington,Seattle,Furniture,Furnishings,Desk,4,0.3,2091.58,-375.79
ORD-00936,2023-06-26,2023-07-01,Customer 125,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Art,Pen Set,5,0.1,866.9,73.15
ORD-00937,2023-07-29,2023-08-01,Customer 085,Corporate,South,Tennessee,Nashville,Technology,Machines,Keyboard,6,0.1,4345.78,328.31
ORD-00938,2025-08-17,2025-08-18,Customer 232,Home Office,Central,Illinois,Chicago,Technology,Machines,Monitor,9,0.15,927.59,-9.43
ORD-00939,2023-01-19,2023-01-22,Customer 190,Corporate,Central,Missouri,St. Louis,Office Supplies,Storage,Envelope Pack,7,0.1,108.95,3.04
ORD-00940,2024-12-06,2024-12-10,Customer 189,Home Office,East,New York,New York,Technology,Copiers,Keyboard,5,0.05,3093.6,501.48
ORD-00941,2023-03-08,2023-03-13,Customer 048,Home Office,West,Oregon,Portland,Furniture,Furnishings,Cabinet,1,0.05,436.48,8.97
ORD-00942,2024-10-07,2024-10-09,Customer 118,Consumer,West,Colorado,Denver,Office Supplies,Storage,Envelope Pack,3,0.0,489.64,94.19
ORD-00943,2025-08-01,2025-08-02,Customer 166,Consumer,West,Washington,Seattle,Office Supplies,Paper,Notebook,8,0.05,1462.34,189.87
ORD-00944,2024-04-20,2024-04-21,Customer 114,Consumer,East,Pennsylvania,Philadelphia,Technology,Accessories,Mouse,7,0.0,3680.03,800.09
ORD-00945,2024-10-05,2024-10-08,Customer 059,Corporate,South,Georgia,Atlanta,Office Supplies,Storage,Printer Paper,4,0.0,379.64,62.25
ORD-00946,2023-03-05,2023-03-07,Customer 076,Consumer,South,Georgia,Atlanta,Office Supplies,Art,Storage Box,10,0.05,1108.03,123.24
ORD-00947,2023-11-13,2023-11-15,Customer 142,Consumer,West,California,Los Angeles,Technology,Copiers,Keyboard,6,0.0,4535.04,1094.38
ORD-00948,2025-03-02,2025-03-07,Customer 150,Home Office,Central,Illinois,Chicago,Furniture,Tables,Desk,5,0.05,2162.9,101.96
ORD-00949,2025-10-11,2025-10-15,Customer 100,Corporate,West,Colorado,Denver,Technology,Machines,Printer,8,0.05,3141.76,437.62
ORD-00950,2025-02-12,2025-02-15,Customer 203,Corporate,West,Washington,Seattle,Office Supplies,Art,Storage Box,10,0.0,1179.18,185.38
ORD-00951,2025-01-31,2025-02-02,Customer 071,Corporate,Central,Illinois,Chicago,Office Supplies,Storage,Envelope Pack,8,0.1,376.68,25.55
ORD-00952,2023-09-20,2023-09-22,Customer 107,Corporate,South,Georgia,Atlanta,Furniture,Bookcases,Office Chair,5,0.2,1372.58,-226.91
ORD-00953,2024-09-28,2024-10-03,Customer 153,Home Office,Central,Missouri,St. Louis,Office Supplies,Envelopes,Pen Set,2,0.05,326.61,44.82
ORD-00954,2025-01-15,2025-01-17,Customer 177,Corporate,West,Washington,Seattle,Office Supplies,Labels,Pen Set,9,0.15,200.52,0.14
ORD-00955,2025-02-22,2025-02-27,Customer 126,Home Office,South,Virginia,Richmond,Technology,Copiers,Keyboard,3,0.1,424.41,55.06
ORD-00956,2025-04-08,2025-04-10,Customer 101,Consumer,Central,Missouri,St. Louis,Furniture,Chairs,Bookshelf,5,0.1,1988.14,51.72
ORD-00957,2024-12-13,2024-12-15,Customer 086,Consumer,West,Arizona,Phoenix,Office Supplies,Envelopes,Notebook,1,0.15,199.06,8.24
ORD-00958,2024-12-09,2024-12-10,Customer 115,Consumer,West,Colorado,Denver,Office Supplies,Art,Envelope Pack,4,0.0,362.12,58.84
ORD-00959,2025-08-18,2025-08-21,Customer 016,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,Smartphone,6,0.0,5259.24,806.28
ORD-00960,2024-07-15,2024-07-18,Customer 209,Consumer,East,Massachusetts,Boston,Furniture,Furnishings,Conference Table,6,0.3,1100.23,-222.3
ORD-00961,2023-06-26,2023-06-28,Customer 061,Consumer,West,Arizona,Phoenix,Office Supplies,Envelopes,Envelope Pack,10,0.1,1737.94,213.77
ORD-00962,2023-01-16,2023-01-21,Customer 092,Corporate,East,Ohio,Columbus,Furniture,Bookcases,Office Chair,2,0.05,1258.88,59.55
ORD-00963,2024-04-23,2024-04-24,Customer 020,Corporate,West,Colorado,Denver,Technology,Phones,Smartphone,2,0.1,1046.75,131.32
ORD-00964,2024-05-25,2024-05-27,Customer 032,Corporate,Central,Texas,Houston,Office Supplies,Binders,Pen Set,9,0.0,242.07,38.22
ORD-00965,2025-02-15,2025-02-20,Customer 192,Consumer,East,Massachusetts,Boston,Office Supplies,Storage,Envelope Pack,10,0.0,1573.53,288.57
ORD-00966,2025-11-23,2025-11-25,Customer 064,Consumer,West,Arizona,Phoenix,Technology,Phones,Printer,10,0.0,4976.27,859.18
ORD-00967,2023-07-31,2023-08-05,Customer 158,Corporate,West,Arizona,Phoenix,Office Supplies,Labels,Envelope Pack,10,0.05,670.55,68.07
ORD-00968,2023-02-23,2023-02-27,Customer 167,Consumer,South,North Carolina,Charlotte,Furniture,Furnishings,Bookshelf,1,0.1,589.81,0.43
ORD-00969,2023-06-13,2023-06-14,Customer 215,Consumer,West,Colorado,Denver,Furniture,Chairs,Cabinet,6,0.3,1968.03,-154.93
ORD-00970,2023-08-17,2023-08-18,Customer 086,Consumer,West,Colorado,Denver,Technology,Machines,Laptop,10,0.0,7517.2,1399.76
ORD-00971,2025-11-10,2025-11-13,Customer 204,Home Office,West,Arizona,Phoenix,Technology,Machines,Keyboard,8,0.05,5427.28,608.1
ORD-00972,2024-07-19,2024-07-21,Customer 019,Consumer,East,Massachusetts,Boston,Office Supplies,Labels,Storage Box,7,0.0,738.21,134.63
ORD-00973,2024-05-13,2024-05-17,Customer 222,Corporate,East,New York,New York,Office Supplies,Binders,Printer Paper,1,0.1,119.66,10.06
ORD-00974,2025-03-10,2025-03-12,Customer 002,Corporate,West,California,Los Angeles,Furniture,Bookcases,Bookshelf,10,0.3,5287.65,-844.18
ORD-00975,2023-11-07,2023-11-10,Customer 002,Corporate,Central,Illinois,Chicago,Office Supplies,Envelopes,Printer Paper,7,0.1,955.62,85.59
ORD-00976,2025-02-07,2025-02-09,Customer 087,Consumer,East,Ohio,Columbus,Furniture,Chairs,Cabinet,8,0.3,506.21,-146.6
ORD-00977,2024-07-09,2024-07-11,Customer 232,Consumer,West,Arizona,Phoenix,Technology,Accessories,Laptop,9,0.0,3653.72,755.3
ORD-00978,2023-01-18,2023-01-21,Customer 141,Consumer,East,Pennsylvania,Philadelphia,Furniture,Chairs,Bookshelf,5,0.05,294.98,11.7
ORD-00979,2024-03-25,2024-03-29,Customer 010,Corporate,West,California,Los Angeles,Technology,Accessories,Mouse,3,0.15,1336.32,79.7
ORD-00980,2023-07-22,2023-07-26,Customer 077,Consumer,West,California,Los Angeles,Office Supplies,Paper,Printer Paper,1,0.0,213.86,33.5
ORD-00981,2025-12-13,2025-12-18,Customer 169,Corporate,West,Oregon,Portland,Technology,Machines,Smartphone,1,0.0,722.2,132.18
ORD-00982,2025-04-26,2025-04-28,Customer 045,Consumer,South,Georgia,Atlanta,Office Supplies,Binders,Envelope Pack,1,0.1,113.63,8.16
ORD-00983,2023-01-18,2023-01-21,Customer 239,Consumer,East,New Jersey,Newark,Furniture,Bookcases,Desk,3,0.3,335.89,-90.72
ORD-00984,2025-03-14,2025-03-15,Customer 011,Consumer,East,Ohio,Columbus,Furniture,Tables,Office Chair,7,0.05,2778.96,112.92
ORD-00985,2024-12-28,2025-01-02,Customer 248,Consumer,East,Massachusetts,Boston,Technology,Machines,Keyboard,9,0.2,5235.17,254.85
ORD-00986,2023-01-31,2023-02-04,Customer 119,Home Office,East,Massachusetts,Boston,Office Supplies,Envelopes,Notebook,7,0.0,351.91,74.89
ORD-00987,2023-10-18,2023-10-21,Customer 014,Home Office,Central,Missouri,St. Louis,Furniture,Furnishings,Conference Table,3,0.3,912.27,-172.31
ORD-00988,2023-03-04,2023-03-09,Customer 178,Consumer,South,Georgia,Atlanta,Office Supplies,Storage,Storage Box,6,0.1,836.46,61.67
ORD-00989,2025-06-23,2025-06-25,Customer 182,Consumer,Central,Missouri,St. Louis,Office Supplies,Art,Pen Set,9,0.0,889.88,115.46
ORD-00990,2023-04-08,2023-04-09,Customer 190,Consumer,Central,Texas,Houston,Furniture,Bookcases,Conference Table,10,0.1,4006.2,302.55
ORD-00991,2025-04-09,2025-04-10,Customer 217,Home Office,South,Florida,Miami,Office Supplies,Envelopes,Storage Box,10,0.1,1399.45,101.1
ORD-00992,2025-03-19,2025-03-20,Customer 113,Consumer,South,Virginia,Richmond,Technology,Phones,Smartphone,2,0.0,225.23,46.64
ORD-00993,2024-08-23,2024-08-24,Customer 025,Corporate,West,Oregon,Portland,Furniture,Bookcases,Office Chair,1,0.1,442.38,1.46
ORD-00994,2025-08-06,2025-08-07,Customer 103,Consumer,South,Georgia,Atlanta,Office Supplies,Storage,Notebook,7,0.1,288.87,3.09
ORD-00995,2023-02-11,2023-02-14,Customer 238,Consumer,Central,Texas,Houston,Technology,Accessories,Keyboard,8,0.05,3812.31,572.17
ORD-00996,2024-11-21,2024-11-22,Customer 224,Consumer,East,Ohio,Columbus,Office Supplies,Envelopes,Pen Set,9,0.1,1293.01,101.24
ORD-00997,2025-09-02,2025-09-03,Customer 105,Consumer,South,North Carolina,Charlotte,Office Supplies,Labels,Storage Box,5,0.1,258.68,17.26
ORD-00998,2023-06-22,2023-06-25,Customer 135,Consumer,Central,Minnesota,Minneapolis,Technology,Machines,Mouse,7,0.1,1587.51,111.21
ORD-00999,2023-07-21,2023-07-26,Customer 216,Consumer,Central,Minnesota,Minneapolis,Furniture,Bookcases,Conference Table,10,0.2,2145.23,-216.0
ORD-01000,2025-07-20,2025-07-22,Customer 174,Corporate,West,California,Los Angeles,Technology,Accessories,Keyboard,9,0.15,4437.04,332.76
